platform,raw_service_original,raw_service,canonical_service,service_family,source_version,source_url,source_type,collection_date,coverage_note,geography_scope
Airtasker,Polished Plaster,Polished Plaster,Plastering & Rendering,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Polycarbonate Roofing,Polycarbonate Roofing,Roofing & Guttering,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Pool Cleaning,Pool Cleaning,Cleaning,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Pool Maintenance,Pool Maintenance,Pool Maintenance,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Pool Table Assembly,Pool Table Assembly,Furniture Assembly,Repair Services,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Pool Table Recovering,Pool Table Recovering,Pool Table Recovering,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Pool Table Removals,Pool Table Removals,Removals & Moving,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Popeye's Delivery,Popeye's Delivery,Popeye's Delivery,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Porsche Service,Porsche Service,Porsche Service,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Portrait Photographer,Portrait Photographer,Photography,Events & Creative,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Portuguese Tutor,Portuguese Tutor,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Poster Design,Poster Design,Poster Design,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Pottery Lessons,Pottery Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Power Point Installation,Power Point Installation,Power Point Installation,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Pre Purchase Car Inspection,Pre Purchase Car Inspection,Pre Purchase Car Inspection,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Pregnancy Fitness,Pregnancy Fitness,Fitness & Personal Training,Health & Fitness,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Prescription Delivery,Prescription Delivery,Prescription Delivery,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Presentations Design,Presentations Design,Presentations Design,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Press Release Writing,Press Release Writing,Press Release Writing,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Pressure Washer Repair,Pressure Washer Repair,Pressure Washing,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Print Design,Print Design,Print Design,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Printer Help,Printer Help,Printer Help,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Printing Services,Printing Services,Printing Services,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Private Chef,Private Chef,Private Chef,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Private Doctor,Private Doctor,Private Doctor,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Product Testing,Product Testing,Product Testing,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Project Management,Project Management,Project Management,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Projector Installation,Projector Installation,Projector Installation,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Prom Dressmaker,Prom Dressmaker,Prom Dressmaker,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Proofreading,Proofreading,Proofreading,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Property & Real Estate Photographers,Property & Real Estate Photographers,Photography,Events & Creative,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Property Maintenance,Property Maintenance,Property Maintenance,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Proposal Writing,Proposal Writing,Proposal Writing,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Psychologist,Psychologist,Psychologist,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Psychology Tutor,Psychology Tutor,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Puppy Training,Puppy Training,Puppy Training,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Python Tutor,Python Tutor,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Quad Bike Repair,Quad Bike Repair,Quad Bike Repair,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Quantity Surveyor,Quantity Surveyor,Surveying,Professional Services,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Queueing Service,Queueing Service,Queueing Service,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Rabbit Boarding,Rabbit Boarding,Rabbit Boarding,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Radiator Repair,Radiator Repair,Heating & Boiler Services,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Rangehood Cleaning,Rangehood Cleaning,Cleaning,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Real Estate,Real Estate,Real Estate,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Receptionist,Receptionist,Receptionist,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Recliner Chair Repair,Recliner Chair Repair,Recliner Chair Repair,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Recliner Repair,Recliner Repair,Recliner Repair,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Refinishing,Refinishing,Refinishing,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Regrouting,Regrouting,Regrouting,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Relationship Coach,Relationship Coach,Relationship Coach,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Removals,Removals,Removals & Moving,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Renault Service,Renault Service,Renault Service,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Render Repair,Render Repair,Plastering & Rendering,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Rendering & Resurfacing,Rendering & Resurfacing,Plastering & Rendering,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Report Writing,Report Writing,Report Writing,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Reptile Boarding,Reptile Boarding,Reptile Boarding,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Research Assistant,Research Assistant,Research Assistant,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Restaurant Designers,Restaurant Designers,Restaurant Designers,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Resume Writing,Resume Writing,Resume Writing,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Retaining Walls,Retaining Walls,Retaining Walls,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Return Loads,Return Loads,Return Loads,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Reversing Camera Installation,Reversing Camera Installation,Reversing Camera Installation,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Ring Doorbell Installation,Ring Doorbell Installation,Doors & Door Services,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Roast Dinner Delivery,Roast Dinner Delivery,Roast Dinner Delivery,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Roller Shutter Blinds Repair & Installation,Roller Shutter Blinds Repair & Installation,Roller Shutter Blinds Repair & Installation,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Roller Skating Lessons,Roller Skating Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Roman Blind Fitter,Roman Blind Fitter,Roman Blind Fitter,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Roman Blinds Installation,Roman Blinds Installation,Roman Blinds Installation,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Roof Cleaning,Roof Cleaning,Roofing & Guttering,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Roof Installation,Roof Installation,Roofing & Guttering,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Roof Repair,Roof Repair,Roofing & Guttering,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Roof Ventilation,Roof Ventilation,Roofing & Guttering,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Roofing,Roofing,Roofing & Guttering,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Router Modem Setup,Router Modem Setup,Router Modem Setup,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Rubbish Removal,Rubbish Removal,Rubbish Removal,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Ruby Developer,Ruby Developer,Ruby Developer,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Russian Lessons,Russian Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,SAT Tutor,SAT Tutor,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,SEO,SEO,Marketing Services,Professional Services,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,SQL Developer,SQL Developer,SQL Developer,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Safe Locksmith,Safe Locksmith,Locksmith,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sailing Lessons,Sailing Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sainsburys Delivery,Sainsburys Delivery,Sainsburys Delivery,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Salad Delivery,Salad Delivery,Salad Delivery,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sales Assistant,Sales Assistant,Sales Assistant,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Salsa Lessons,Salsa Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Same-Day Dry Cleaning,Same-Day Dry Cleaning,Cleaning,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Samsung Fridge Repair,Samsung Fridge Repair,Appliance Repair,Repair Services,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Samsung TV Repair,Samsung TV Repair,Samsung TV Repair,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sauna Installation,Sauna Installation,Sauna Installation,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sawblade Sharpening,Sawblade Sharpening,Sawblade Sharpening,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Saxophone Lessons,Saxophone Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Scanner Setup,Scanner Setup,Scanner Setup,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Science Tutor,Science Tutor,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Scrap Metal Removal,Scrap Metal Removal,Removals & Moving,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Screeding,Screeding,Screeding,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Screen Repair,Screen Repair,Screen Repair,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Seamstress,Seamstress,Seamstress,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Search Engine Marketing,Search Engine Marketing,Marketing Services,Professional Services,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Security System Installation,Security System Installation,Security Systems,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Self Defence Classes,Self Defence Classes,Self Defence Classes,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sewing,Sewing,Sewing,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sewing Lessons,Sewing Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sewing Machine Repair,Sewing Machine Repair,Sewing Machine Repair,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sharpening,Sharpening,Sharpening,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shed Cladding,Shed Cladding,Shed Cladding,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shed Installation,Shed Installation,Shed Installation,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shed Removal and Disposal,Shed Removal and Disposal,Removals & Moving,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shed Removals,Shed Removals,Removals & Moving,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shed Roof Repair,Shed Roof Repair,Roofing & Guttering,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shelf Assembly,Shelf Assembly,Furniture Assembly,Repair Services,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shelf Hanging,Shelf Hanging,Shelf Hanging,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shiplap Cladding,Shiplap Cladding,Shiplap Cladding,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shopify Developer,Shopify Developer,Shopify Developer,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shower Head Installation,Shower Head Installation,Bathroom Services,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shower Screen Installation,Shower Screen Installation,Bathroom Services,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Shrub & Bush Trimming,Shrub & Bush Trimming,Shrub & Bush Trimming,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sign Hanging,Sign Hanging,Sign Hanging,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sign Language Lessons,Sign Language Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sign Writing,Sign Writing,Sign Writing,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Signage Designer,Signage Designer,Signage Designer,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Signage Installers,Signage Installers,Signage Installers,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Singer,Singer,Singer,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Singing Lessons,Singing Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sink Installation,Sink Installation,Sink Installation,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Skate Sharpening,Skate Sharpening,Skate Sharpening,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Skateboard Lessons,Skateboard Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Ski Lessons,Ski Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Skip Hire,Skip Hire,Skip Hire,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Skirting Boards,Skirting Boards,Skirting Boards,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Slab Laying,Slab Laying,Slab Laying,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Slate Roofer,Slate Roofer,Roofing & Guttering,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sleep Therapy,Sleep Therapy,Therapy & Counselling,Health & Fitness,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sliding Door Repair,Sliding Door Repair,Doors & Door Services,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Small Animal Boarding,Small Animal Boarding,Small Animal Boarding,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Smoke Alarm Installation,Smoke Alarm Installation,Security Systems,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Snack Delivery,Snack Delivery,Snack Delivery,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Snow Plowing & Removal,Snow Plowing & Removal,Removals & Moving,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Snowboarding Lessons,Snowboarding Lessons,Tutoring & Lessons,Education & Lessons,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Social Media Marketing & Management,Social Media Marketing & Management,Marketing Services,Professional Services,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sockets and Switches Installation,Sockets and Switches Installation,Electrical Services,Home & Trades,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sofa Assembly,Sofa Assembly,Furniture Assembly,Repair Services,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sofa Bed Repairs,Sofa Bed Repairs,Sofa Bed Repairs,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sofa Cleaning,Sofa Cleaning,Cleaning,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sofa Removal and Disposal,Sofa Removal and Disposal,Removals & Moving,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sofa Removals,Sofa Removals,Removals & Moving,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Software Help,Software Help,Software Help,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Soil & Sand Delivery,Soil & Sand Delivery,Soil & Sand Delivery,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Soil Removal,Soil Removal,Removals & Moving,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Solar Panel Cleaning,Solar Panel Cleaning,Cleaning,Cleaning & Household,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Solar Panel Installation,Solar Panel Installation,Solar Panel Installation,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sonos Speaker Repair,Sonos Speaker Repair,Sonos Speaker Repair,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sony TV Repair & Setup,Sony TV Repair & Setup,Sony TV Repair & Setup,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
Airtasker,Sound System Installation,Sound System Installation,Sound System Installation,Other / Unmapped,V2,https://www.airtasker.com/uk/services/,all_services_page,2026-09-05,Airtasker UK service taxonomy.,London
